,team,half,min,x_start,y_start,outcome,game,type_id
1373,Costa Rica,2,93,63.599999999999994,48.88,Unsuccessful,Netherlands vs Costa Rica,3
1374,Costa Rica,4,114,105.0,28.64,Unsuccessful,Netherlands vs Costa Rica,3
1375,Costa Rica,4,116,97.44,35.36000000000001,Unsuccessful,Netherlands vs Costa Rica,3
1376,Costa Rica,4,118,78.6,8.32,Unsuccessful,Netherlands vs Costa Rica,3
1377,Belgium,1,4,113.75999999999999,3.7600000000000002,Unsuccessful,Argentina vs Belgium,3
1378,Argentina,1,40,79.32,38.480000000000004,Unsuccessful,Argentina vs Belgium,3
1379,Argentina,2,58,96.24,38.24,Unsuccessful,Argentina vs Belgium,3
1380,Belgium,2,63,42.12,5.44,Unsuccessful,Argentina vs Belgium,3
1381,Argentina,2,65,90.6,17.2,Unsuccessful,Argentina vs Belgium,3
1382,Belgium,2,73,86.64,7.68,Unsuccessful,Argentina vs Belgium,3
1383,Argentina,2,77,50.879999999999995,76.4,Unsuccessful,Argentina vs Belgium,3
1384,Argentina,2,79,117.11999999999999,14.480000000000002,Unsuccessful,Argentina vs Belgium,3
1385,Argentina,2,79,85.8,4.4799999999999995,Unsuccessful,Argentina vs Belgium,3
1386,Argentina,2,80,80.75999999999999,50.64,Unsuccessful,Argentina vs Belgium,3
1387,Brazil,1,5,53.52,25.52,Unsuccessful,Brazil vs Germany,3
1388,Brazil,1,6,65.04,34.480000000000004,Unsuccessful,Brazil vs Germany,3
1389,Brazil,1,16,108.96,57.04,Unsuccessful,Brazil vs Germany,3
1390,Brazil,1,18,81.0,78.16000000000001,Unsuccessful,Brazil vs Germany,3
1391,Germany,1,19,91.8,76.80000000000001,Unsuccessful,Brazil vs Germany,3
1392,Brazil,1,27,106.91999999999999,6.08,Unsuccessful,Brazil vs Germany,3
1393,Brazil,1,27,110.28,13.92,Unsuccessful,Brazil vs Germany,3
1394,Germany,1,33,97.44,0.96,Unsuccessful,Brazil vs Germany,3
1395,Brazil,1,40,102.71999999999998,63.84,Unsuccessful,Brazil vs Germany,3
1396,Brazil,1,41,101.75999999999999,59.2,Unsuccessful,Brazil vs Germany,3
1397,Brazil,1,43,89.28,47.92,Unsuccessful,Brazil vs Germany,3
1398,Germany,2,50,47.52,78.4,Unsuccessful,Brazil vs Germany,3
1399,Brazil,2,52,114.11999999999999,56.64,Unsuccessful,Brazil vs Germany,3
1400,Germany,2,58,54.48,47.84,Unsuccessful,Brazil vs Germany,3
1401,Germany,2,59,107.88000000000001,46.56,Unsuccessful,Brazil vs Germany,3
1402,Brazil,2,91,110.16,62.48,Unsuccessful,Brazil vs Germany,3
1403,Argentina,1,1,68.39999999999999,74.56,Unsuccessful,Netherlands vs Argentina,3
1404,Netherlands,1,9,70.67999999999999,3.3600000000000003,Unsuccessful,Netherlands vs Argentina,3
1405,Argentina,1,29,66.47999999999999,4.4799999999999995,Unsuccessful,Netherlands vs Argentina,3
1406,Netherlands,1,30,98.04,70.24,Unsuccessful,Netherlands vs Argentina,3
1407,Netherlands,1,32,86.88000000000001,27.84,Unsuccessful,Netherlands vs Argentina,3
1408,Argentina,1,40,96.71999999999998,3.84,Unsuccessful,Netherlands vs Argentina,3
1409,Argentina,1,46,116.28,3.44,Unsuccessful,Netherlands vs Argentina,3
1410,Argentina,2,51,90.48,51.6,Unsuccessful,Netherlands vs Argentina,3
1411,Netherlands,2,53,90.71999999999998,42.400000000000006,Unsuccessful,Netherlands vs Argentina,3
1412,Argentina,2,55,92.52,41.760000000000005,Unsuccessful,Netherlands vs Argentina,3
1413,Argentina,2,66,62.64,45.6,Unsuccessful,Netherlands vs Argentina,3
1414,Argentina,2,67,5.28,72.88,Unsuccessful,Netherlands vs Argentina,3
1415,Argentina,2,71,86.52,14.240000000000002,Unsuccessful,Netherlands vs Argentina,3
1416,Argentina,2,79,81.11999999999999,75.04,Unsuccessful,Netherlands vs Argentina,3
1417,Netherlands,2,85,107.52,67.2,Unsuccessful,Netherlands vs Argentina,3
1418,Netherlands,3,102,89.16,62.08,Unsuccessful,Netherlands vs Argentina,3
1419,Argentina,4,112,91.08,3.6799999999999997,Unsuccessful,Netherlands vs Argentina,3
1420,Argentina,4,116,81.6,23.680000000000003,Unsuccessful,Netherlands vs Argentina,3
1421,Netherlands,4,116,88.08,78.72000000000001,Unsuccessful,Netherlands vs Argentina,3
1422,Netherlands,4,118,108.48,65.60000000000001,Unsuccessful,Netherlands vs Argentina,3
1423,Netherlands,4,119,88.08,4.960000000000001,Unsuccessful,Netherlands vs Argentina,3
1424,Brazil,1,12,104.64,70.48,Unsuccessful,Brazil vs Netherlands,3
1425,Brazil,1,13,67.67999999999999,63.760000000000005,Unsuccessful,Brazil vs Netherlands,3
1426,Netherlands,1,15,91.44,47.36000000000001,Unsuccessful,Brazil vs Netherlands,3
1427,Brazil,1,45,67.08,16.96,Unsuccessful,Brazil vs Netherlands,3
1428,Brazil,2,50,101.28,67.28,Unsuccessful,Brazil vs Netherlands,3
1429,Netherlands,2,50,28.56,22.880000000000003,Unsuccessful,Brazil vs Netherlands,3
1430,Brazil,2,50,91.91999999999999,21.92,Unsuccessful,Brazil vs Netherlands,3
1431,Netherlands,2,52,64.8,42.080000000000005,Unsuccessful,Brazil vs Netherlands,3
1432,Brazil,2,53,92.88000000000001,53.2,Unsuccessful,Brazil vs Netherlands,3
1433,Brazil,2,70,56.16,68.48,Unsuccessful,Brazil vs Netherlands,3
1434,Netherlands,2,71,102.24,27.680000000000003,Unsuccessful,Brazil vs Netherlands,3
1435,Netherlands,2,73,83.52,39.2,Unsuccessful,Brazil vs Netherlands,3
1436,Brazil,2,73,54.72,60.96000000000001,Unsuccessful,Brazil vs Netherlands,3
1437,Brazil,2,74,85.68,64.72000000000001,Unsuccessful,Brazil vs Netherlands,3
1438,Brazil,2,76,106.2,56.800000000000004,Unsuccessful,Brazil vs Netherlands,3
1439,Brazil,2,78,97.2,70.24,Unsuccessful,Brazil vs Netherlands,3
1440,Brazil,2,82,92.52,49.92,Unsuccessful,Brazil vs Netherlands,3
1441,Argentina,1,11,35.64,63.52000000000001,Unsuccessful,Germany vs Argentina,3
1442,Germany,1,12,86.88000000000001,77.60000000000001,Unsuccessful,Germany vs Argentina,3
1443,Argentina,1,15,82.32,3.6799999999999997,Unsuccessful,Germany vs Argentina,3
1444,Germany,1,34,94.32,18.32,Unsuccessful,Germany vs Argentina,3
1445,Argentina,1,37,52.199999999999996,26.560000000000002,Unsuccessful,Germany vs Argentina,3
1446,Germany,1,42,86.16,77.44,Unsuccessful,Germany vs Argentina,3
1447,Argentina,2,52,84.11999999999999,77.76,Unsuccessful,Germany vs Argentina,3
1448,Germany,2,59,73.67999999999999,76.32000000000001,Unsuccessful,Germany vs Argentina,3
1449,Germany,2,64,77.28,66.24,Unsuccessful,Germany vs Argentina,3
1450,Germany,2,65,76.8,77.84,Unsuccessful,Germany vs Argentina,3
1451,Argentina,2,68,84.71999999999998,44.32,Unsuccessful,Germany vs Argentina,3
1452,Argentina,2,70,71.39999999999999,15.040000000000001,Unsuccessful,Germany vs Argentina,3
1453,Germany,2,75,84.96,59.2,Unsuccessful,Germany vs Argentina,3
1454,Argentina,2,76,84.24,12.48,Unsuccessful,Germany vs Argentina,3
1455,Argentina,2,86,97.08,38.400000000000006,Unsuccessful,Germany vs Argentina,3
1456,Argentina,2,89,115.32,11.600000000000001,Unsuccessful,Germany vs Argentina,3
1457,Argentina,2,92,100.8,67.2,Unsuccessful,Germany vs Argentina,3
1458,Argentina,3,90,65.28,34.24,Unsuccessful,Germany vs Argentina,3
1459,Argentina,3,100,51.12,49.120000000000005,Unsuccessful,Germany vs Argentina,3
