,team,half,min,x_start,y_start,x_end,y_end,outcome,game_num
27820,Belgium,4,107,43.3,62.9,56.6,96.5,1,f24-4-2013-731822-eventdetails.xml
27821,Belgium,4,107,56.6,96.5,42.2,90.9,1,f24-4-2013-731822-eventdetails.xml
27822,Belgium,4,107,42.2,90.9,51.8,80.2,1,f24-4-2013-731822-eventdetails.xml
27823,Belgium,4,107,57.5,48.5,55.0,20.4,1,f24-4-2013-731822-eventdetails.xml
27824,Belgium,4,107,54.9,20.1,52.3,28.9,1,f24-4-2013-731822-eventdetails.xml
27825,Belgium,4,107,58.0,17.0,58.7,2.8,1,f24-4-2013-731822-eventdetails.xml
27826,Belgium,4,107,58.9,3.7,72.0,21.3,1,f24-4-2013-731822-eventdetails.xml
27827,USA,4,107,5.4,60.8,22.3,22.8,1,f24-4-2013-731822-eventdetails.xml
27828,USA,4,107,24.3,25.0,30.1,29.5,1,f24-4-2013-731822-eventdetails.xml
27829,USA,4,107,60.9,10.1,71.9,4.9,1,f24-4-2013-731822-eventdetails.xml
27830,USA,4,107,71.9,4.9,71.7,22.4,1,f24-4-2013-731822-eventdetails.xml
27831,USA,4,107,75.4,18.2,95.7,9.1,1,f24-4-2013-731822-eventdetails.xml
27832,USA,4,107,95.7,9.1,88.1,63.9,1,f24-4-2013-731822-eventdetails.xml
27833,USA,4,107,88.1,63.9,89.1,52.2,1,f24-4-2013-731822-eventdetails.xml
27834,Belgium,4,108,5.5,38.6,60.3,29.1,0,f24-4-2013-731822-eventdetails.xml
27835,USA,4,108,30.8,61.1,54.2,60.5,0,f24-4-2013-731822-eventdetails.xml
27836,Belgium,4,108,47.0,39.5,47.2,23.1,1,f24-4-2013-731822-eventdetails.xml
27837,Belgium,4,108,47.2,23.1,53.1,27.3,1,f24-4-2013-731822-eventdetails.xml
27838,Belgium,4,108,53.1,27.3,55.5,8.9,1,f24-4-2013-731822-eventdetails.xml
27839,USA,4,108,5.9,89.3,15.1,88.4,1,f24-4-2013-731822-eventdetails.xml
27840,USA,4,108,19.3,92.3,33.9,96.9,1,f24-4-2013-731822-eventdetails.xml
27841,USA,4,108,40.5,87.7,37.8,65.1,1,f24-4-2013-731822-eventdetails.xml
27842,USA,4,108,45.0,43.9,72.8,5.8,1,f24-4-2013-731822-eventdetails.xml
27843,USA,4,109,72.7,11.4,59.2,15.2,1,f24-4-2013-731822-eventdetails.xml
27844,USA,4,109,51.3,25.6,41.9,55.1,1,f24-4-2013-731822-eventdetails.xml
27845,USA,4,109,41.9,55.1,56.7,62.1,1,f24-4-2013-731822-eventdetails.xml
27846,USA,4,109,72.7,75.4,85.0,81.1,1,f24-4-2013-731822-eventdetails.xml
27847,USA,4,109,75.5,67.2,72.5,56.0,1,f24-4-2013-731822-eventdetails.xml
27848,USA,4,109,73.1,67.6,67.1,77.3,1,f24-4-2013-731822-eventdetails.xml
27849,USA,4,109,66.6,62.7,57.8,39.7,1,f24-4-2013-731822-eventdetails.xml
27850,USA,4,109,64.9,36.3,71.5,26.7,1,f24-4-2013-731822-eventdetails.xml
27851,USA,4,109,73.3,18.0,81.0,3.4,1,f24-4-2013-731822-eventdetails.xml
27852,USA,4,109,81.0,3.4,75.4,9.4,1,f24-4-2013-731822-eventdetails.xml
27853,USA,4,109,75.4,9.4,82.7,9.2,0,f24-4-2013-731822-eventdetails.xml
27854,Belgium,4,109,27.5,90.3,53.0,73.0,0,f24-4-2013-731822-eventdetails.xml
27855,USA,4,109,44.5,23.4,59.3,13.1,1,f24-4-2013-731822-eventdetails.xml
27856,USA,4,109,58.9,13.1,69.8,11.0,1,f24-4-2013-731822-eventdetails.xml
27857,USA,4,109,63.3,15.6,62.7,27.9,1,f24-4-2013-731822-eventdetails.xml
27858,USA,4,109,62.3,27.9,73.0,30.4,0,f24-4-2013-731822-eventdetails.xml
27859,Belgium,4,109,31.2,73.8,59.9,81.7,1,f24-4-2013-731822-eventdetails.xml
27860,Belgium,4,110,99.5,99.5,95.6,46.9,0,f24-4-2013-731822-eventdetails.xml
27861,Belgium,4,111,99.5,0.5,92.8,50.6,0,f24-4-2013-731822-eventdetails.xml
27862,Belgium,4,111,74.6,49.7,74.9,55.7,1,f24-4-2013-731822-eventdetails.xml
27863,Belgium,4,111,74.9,51.3,81.6,20.3,1,f24-4-2013-731822-eventdetails.xml
27864,USA,4,111,9.9,71.4,30.3,86.6,1,f24-4-2013-731822-eventdetails.xml
27865,USA,4,111,58.2,87.8,66.4,98.1,1,f24-4-2013-731822-eventdetails.xml
27866,USA,4,112,64.2,96.2,56.6,66.4,1,f24-4-2013-731822-eventdetails.xml
27867,USA,4,112,56.7,67.5,66.0,47.6,1,f24-4-2013-731822-eventdetails.xml
27868,USA,4,112,65.9,46.1,68.7,52.5,1,f24-4-2013-731822-eventdetails.xml
27869,USA,4,112,64.8,34.5,77.2,27.6,1,f24-4-2013-731822-eventdetails.xml
27870,USA,4,113,70.7,47.8,81.5,55.9,1,f24-4-2013-731822-eventdetails.xml
27871,USA,4,113,80.6,54.6,87.8,49.7,1,f24-4-2013-731822-eventdetails.xml
27872,USA,4,113,54.1,77.5,51.7,34.9,1,f24-4-2013-731822-eventdetails.xml
27873,USA,4,113,64.0,6.2,72.7,19.8,0,f24-4-2013-731822-eventdetails.xml
27874,USA,4,113,54.9,23.0,64.2,10.4,1,f24-4-2013-731822-eventdetails.xml
27875,USA,4,113,62.4,10.1,71.3,9.8,1,f24-4-2013-731822-eventdetails.xml
27876,USA,4,113,71.3,9.8,76.3,20.0,1,f24-4-2013-731822-eventdetails.xml
27877,USA,4,113,81.1,21.2,81.5,37.1,0,f24-4-2013-731822-eventdetails.xml
27878,USA,4,113,63.9,0.0,70.5,7.4,1,f24-4-2013-731822-eventdetails.xml
27879,USA,4,113,70.7,6.7,90.0,8.3,1,f24-4-2013-731822-eventdetails.xml
27880,USA,4,113,90.7,10.0,90.5,47.2,1,f24-4-2013-731822-eventdetails.xml
27881,USA,4,113,87.5,86.0,72.0,70.3,1,f24-4-2013-731822-eventdetails.xml
27882,USA,4,114,70.1,100.0,58.1,88.0,1,f24-4-2013-731822-eventdetails.xml
27883,USA,4,114,68.8,81.4,69.0,93.3,1,f24-4-2013-731822-eventdetails.xml
27884,USA,4,114,69.5,92.7,82.0,95.3,1,f24-4-2013-731822-eventdetails.xml
27885,USA,4,114,85.9,82.9,96.6,53.7,0,f24-4-2013-731822-eventdetails.xml
27886,Belgium,4,114,15.9,56.3,90.9,35.2,0,f24-4-2013-731822-eventdetails.xml
27887,USA,4,114,14.7,59.0,26.8,12.9,1,f24-4-2013-731822-eventdetails.xml
27888,USA,4,114,25.0,8.6,38.3,5.2,1,f24-4-2013-731822-eventdetails.xml
27889,USA,4,114,28.5,7.7,56.3,24.3,0,f24-4-2013-731822-eventdetails.xml
27890,Belgium,4,114,46.2,86.2,53.6,100.0,0,f24-4-2013-731822-eventdetails.xml
27891,USA,4,115,52.0,0.0,42.6,22.8,1,f24-4-2013-731822-eventdetails.xml
27892,USA,4,115,31.8,8.9,17.7,30.1,1,f24-4-2013-731822-eventdetails.xml
27893,USA,4,115,18.8,36.9,18.9,68.8,1,f24-4-2013-731822-eventdetails.xml
27894,USA,4,115,19.0,68.8,13.5,46.0,1,f24-4-2013-731822-eventdetails.xml
27895,USA,4,115,19.8,38.8,66.5,39.4,0,f24-4-2013-731822-eventdetails.xml
27896,Belgium,4,116,38.3,64.6,75.7,19.4,0,f24-4-2013-731822-eventdetails.xml
27897,USA,4,116,30.8,95.0,20.6,89.3,1,f24-4-2013-731822-eventdetails.xml
27898,USA,4,116,20.6,89.3,12.5,58.5,1,f24-4-2013-731822-eventdetails.xml
27899,USA,4,116,13.1,54.9,29.2,29.1,1,f24-4-2013-731822-eventdetails.xml
27900,USA,4,116,47.4,20.1,59.3,30.3,1,f24-4-2013-731822-eventdetails.xml
27901,USA,4,116,61.1,28.8,58.3,35.5,1,f24-4-2013-731822-eventdetails.xml
27902,USA,4,116,68.9,42.8,90.2,19.4,1,f24-4-2013-731822-eventdetails.xml
27903,USA,4,116,90.2,19.4,90.8,49.7,0,f24-4-2013-731822-eventdetails.xml
27904,USA,4,116,84.4,0.0,75.7,9.7,1,f24-4-2013-731822-eventdetails.xml
27905,USA,4,116,76.2,12.9,87.3,56.0,0,f24-4-2013-731822-eventdetails.xml
27906,USA,4,116,90.8,83.5,77.0,77.6,1,f24-4-2013-731822-eventdetails.xml
27907,Belgium,4,117,5.5,59.4,67.1,75.1,0,f24-4-2013-731822-eventdetails.xml
27908,Belgium,4,117,59.9,57.2,77.3,23.7,1,f24-4-2013-731822-eventdetails.xml
27909,Belgium,4,117,74.3,19.4,68.0,14.3,1,f24-4-2013-731822-eventdetails.xml
27910,Belgium,4,117,68.0,14.3,96.8,3.8,1,f24-4-2013-731822-eventdetails.xml
27911,USA,4,118,7.9,92.7,12.5,35.5,1,f24-4-2013-731822-eventdetails.xml
27912,USA,4,118,25.7,29.5,31.1,46.3,1,f24-4-2013-731822-eventdetails.xml
27913,USA,4,118,70.7,78.5,72.7,94.7,1,f24-4-2013-731822-eventdetails.xml
27914,USA,4,118,71.1,88.3,68.2,39.4,1,f24-4-2013-731822-eventdetails.xml
27915,USA,4,118,66.2,34.3,72.4,27.4,1,f24-4-2013-731822-eventdetails.xml
27916,USA,4,118,73.9,30.0,70.3,47.2,1,f24-4-2013-731822-eventdetails.xml
27917,USA,4,118,65.2,53.0,90.0,37.0,0,f24-4-2013-731822-eventdetails.xml
27918,USA,4,118,88.4,28.2,90.6,47.6,0,f24-4-2013-731822-eventdetails.xml
27919,Belgium,4,119,75.6,91.7,77.1,82.9,0,f24-4-2013-731822-eventdetails.xml
27920,Belgium,4,119,68.2,94.5,78.0,95.6,1,f24-4-2013-731822-eventdetails.xml
27921,Belgium,4,119,79.6,75.3,98.6,26.1,1,f24-4-2013-731822-eventdetails.xml
27922,Belgium,4,119,92.3,4.4,91.9,21.0,1,f24-4-2013-731822-eventdetails.xml
27923,Belgium,4,119,76.3,10.9,71.4,20.4,1,f24-4-2013-731822-eventdetails.xml
27924,Belgium,4,119,71.7,19.4,71.5,7.1,1,f24-4-2013-731822-eventdetails.xml
27925,USA,4,119,27.9,90.6,39.2,86.9,0,f24-4-2013-731822-eventdetails.xml
27926,Belgium,4,119,60.0,14.6,79.4,42.5,0,f24-4-2013-731822-eventdetails.xml
27927,USA,4,119,13.2,57.8,31.9,46.9,1,f24-4-2013-731822-eventdetails.xml
27928,USA,4,119,51.3,39.2,69.2,92.0,1,f24-4-2013-731822-eventdetails.xml
27929,USA,4,119,90.1,75.0,96.1,28.9,1,f24-4-2013-731822-eventdetails.xml
27930,Belgium,4,120,5.5,58.7,62.4,84.7,0,f24-4-2013-731822-eventdetails.xml
27931,USA,4,120,28.0,29.1,72.0,49.0,0,f24-4-2013-731822-eventdetails.xml
27932,Belgium,4,120,35.4,38.6,37.0,67.6,1,f24-4-2013-731822-eventdetails.xml
27933,Colombia,1,0,50.1,50.0,52.1,49.7,1,f24-4-2013-731823-eventdetails.xml
27934,Colombia,1,0,52.6,52.8,56.8,93.3,1,f24-4-2013-731823-eventdetails.xml
27935,Colombia,1,0,60.9,95.3,81.2,49.3,0,f24-4-2013-731823-eventdetails.xml
27936,Brazil,1,0,35.8,97.4,100.0,95.0,0,f24-4-2013-731823-eventdetails.xml
27937,Colombia,1,0,5.2,42.4,18.7,6.2,1,f24-4-2013-731823-eventdetails.xml
27938,Colombia,1,0,21.5,2.0,62.4,2.9,1,f24-4-2013-731823-eventdetails.xml
27939,Brazil,1,1,38.9,95.6,29.9,91.5,1,f24-4-2013-731823-eventdetails.xml
27940,Brazil,1,1,29.7,90.8,28.5,29.5,1,f24-4-2013-731823-eventdetails.xml
27941,Brazil,1,1,29.5,19.1,37.6,4.9,1,f24-4-2013-731823-eventdetails.xml
27942,Brazil,1,1,39.5,5.0,32.0,19.4,1,f24-4-2013-731823-eventdetails.xml
27943,Brazil,1,1,31.9,21.9,26.9,77.5,1,f24-4-2013-731823-eventdetails.xml
27944,Brazil,1,1,27.3,64.6,26.6,27.7,1,f24-4-2013-731823-eventdetails.xml
27945,Brazil,1,1,27.2,23.1,37.7,5.3,1,f24-4-2013-731823-eventdetails.xml
27946,Brazil,1,1,42.8,9.2,54.9,20.0,1,f24-4-2013-731823-eventdetails.xml
27947,Brazil,1,1,63.7,16.7,62.4,4.6,1,f24-4-2013-731823-eventdetails.xml
27948,Brazil,1,1,62.5,5.2,77.8,4.4,1,f24-4-2013-731823-eventdetails.xml
27949,Brazil,1,1,92.7,0.0,87.4,5.5,1,f24-4-2013-731823-eventdetails.xml
27950,Brazil,1,2,81.9,5.0,82.8,10.7,0,f24-4-2013-731823-eventdetails.xml
27951,Brazil,1,2,81.1,0.0,70.4,13.4,1,f24-4-2013-731823-eventdetails.xml
27952,Brazil,1,2,70.6,14.1,62.9,38.0,0,f24-4-2013-731823-eventdetails.xml
27953,Colombia,1,2,39.0,63.6,46.3,54.0,1,f24-4-2013-731823-eventdetails.xml
27954,Colombia,1,2,47.9,54.8,68.5,3.2,1,f24-4-2013-731823-eventdetails.xml
27955,Colombia,1,2,74.4,24.9,74.5,29.4,0,f24-4-2013-731823-eventdetails.xml
27956,Colombia,1,2,58.8,18.2,40.5,28.9,1,f24-4-2013-731823-eventdetails.xml
27957,Colombia,1,2,40.5,27.3,47.1,10.3,1,f24-4-2013-731823-eventdetails.xml
27958,Colombia,1,2,43.5,5.0,30.5,12.5,1,f24-4-2013-731823-eventdetails.xml
27959,Colombia,1,2,19.3,32.4,46.3,41.2,0,f24-4-2013-731823-eventdetails.xml
27960,Brazil,1,2,55.7,61.5,71.5,52.2,1,f24-4-2013-731823-eventdetails.xml
27961,Brazil,1,2,72.7,58.1,70.7,52.0,1,f24-4-2013-731823-eventdetails.xml
27962,Brazil,1,2,74.1,56.5,74.4,59.2,1,f24-4-2013-731823-eventdetails.xml
27963,Brazil,1,2,74.9,60.2,72.8,60.0,1,f24-4-2013-731823-eventdetails.xml
27964,Colombia,1,4,5.5,56.4,54.9,55.7,0,f24-4-2013-731823-eventdetails.xml
27965,Brazil,1,4,32.7,45.8,40.0,46.0,1,f24-4-2013-731823-eventdetails.xml
27966,Brazil,1,4,40.0,46.0,32.6,45.7,1,f24-4-2013-731823-eventdetails.xml
27967,Brazil,1,4,32.2,46.0,40.2,28.5,1,f24-4-2013-731823-eventdetails.xml
27968,Brazil,1,4,41.2,24.1,60.7,24.3,1,f24-4-2013-731823-eventdetails.xml
27969,Brazil,1,4,60.5,21.9,71.5,4.4,1,f24-4-2013-731823-eventdetails.xml
27970,Brazil,1,4,93.8,8.8,100.0,52.8,0,f24-4-2013-731823-eventdetails.xml
27971,Colombia,1,5,5.3,55.5,56.6,94.4,0,f24-4-2013-731823-eventdetails.xml
27972,Brazil,1,5,39.7,11.7,49.4,0.0,0,f24-4-2013-731823-eventdetails.xml
27973,Colombia,1,5,60.5,100.0,78.6,94.8,1,f24-4-2013-731823-eventdetails.xml
27974,Colombia,1,5,78.4,95.0,63.4,89.9,1,f24-4-2013-731823-eventdetails.xml
27975,Colombia,1,5,63.4,89.9,70.4,83.6,1,f24-4-2013-731823-eventdetails.xml
27976,Colombia,1,5,71.2,78.2,72.1,77.9,0,f24-4-2013-731823-eventdetails.xml
27977,Brazil,1,5,38.7,56.3,76.2,76.3,1,f24-4-2013-731823-eventdetails.xml
27978,Brazil,1,6,99.6,99.1,95.9,45.6,1,f24-4-2013-731823-eventdetails.xml
27979,Colombia,1,7,49.7,50.7,51.1,49.9,1,f24-4-2013-731823-eventdetails.xml
27980,Colombia,1,7,51.1,49.9,43.4,30.6,1,f24-4-2013-731823-eventdetails.xml
27981,Colombia,1,7,45.6,23.7,55.0,6.2,1,f24-4-2013-731823-eventdetails.xml
27982,Colombia,1,7,55.4,6.4,61.6,4.6,1,f24-4-2013-731823-eventdetails.xml
27983,Colombia,1,7,65.5,24.3,75.9,34.5,1,f24-4-2013-731823-eventdetails.xml
27984,Colombia,1,7,75.9,34.5,71.3,27.3,1,f24-4-2013-731823-eventdetails.xml
27985,Brazil,1,7,26.7,74.5,20.4,84.2,1,f24-4-2013-731823-eventdetails.xml
27986,Brazil,1,7,20.0,95.7,33.8,94.8,0,f24-4-2013-731823-eventdetails.xml
27987,Brazil,1,7,35.8,100.0,36.3,86.6,1,f24-4-2013-731823-eventdetails.xml
27988,Brazil,1,7,36.7,86.6,32.5,96.9,1,f24-4-2013-731823-eventdetails.xml
27989,Brazil,1,7,32.5,96.9,21.2,91.1,1,f24-4-2013-731823-eventdetails.xml
27990,Brazil,1,8,26.8,84.1,67.3,86.0,0,f24-4-2013-731823-eventdetails.xml
27991,Colombia,1,8,69.6,27.0,66.2,49.4,1,f24-4-2013-731823-eventdetails.xml
27992,Brazil,1,9,5.2,60.6,59.8,68.5,0,f24-4-2013-731823-eventdetails.xml
27993,Colombia,1,9,39.2,23.7,65.6,30.1,1,f24-4-2013-731823-eventdetails.xml
27994,Colombia,1,9,42.3,20.6,35.7,2.8,1,f24-4-2013-731823-eventdetails.xml
27995,Colombia,1,9,35.6,2.8,47.5,5.9,1,f24-4-2013-731823-eventdetails.xml
27996,Colombia,1,9,52.9,4.1,49.4,1.6,1,f24-4-2013-731823-eventdetails.xml
27997,Colombia,1,9,50.8,1.7,68.3,3.2,1,f24-4-2013-731823-eventdetails.xml
27998,Colombia,1,10,88.1,11.1,90.5,44.2,0,f24-4-2013-731823-eventdetails.xml
27999,Colombia,1,10,80.4,23.0,77.7,31.0,1,f24-4-2013-731823-eventdetails.xml
28000,Colombia,1,10,99.5,0.5,92.1,39.8,0,f24-4-2013-731823-eventdetails.xml
28001,Colombia,1,10,59.4,23.7,75.1,0.0,0,f24-4-2013-731823-eventdetails.xml
28002,Brazil,1,11,32.0,100.0,37.4,95.1,1,f24-4-2013-731823-eventdetails.xml
28003,Brazil,1,11,37.4,95.4,27.1,95.9,1,f24-4-2013-731823-eventdetails.xml
28004,Brazil,1,11,26.3,94.8,22.9,40.4,1,f24-4-2013-731823-eventdetails.xml
28005,Brazil,1,11,30.5,33.6,31.9,8.2,1,f24-4-2013-731823-eventdetails.xml
28006,Brazil,1,11,37.2,5.8,43.9,18.9,1,f24-4-2013-731823-eventdetails.xml
28007,Brazil,1,11,43.9,18.9,37.8,12.3,1,f24-4-2013-731823-eventdetails.xml
28008,Brazil,1,11,40.4,12.2,19.7,18.6,1,f24-4-2013-731823-eventdetails.xml
28009,Brazil,1,11,19.7,18.6,4.1,49.3,1,f24-4-2013-731823-eventdetails.xml
28010,Brazil,1,11,3.9,49.6,42.6,55.2,0,f24-4-2013-731823-eventdetails.xml
28011,Colombia,1,11,55.4,42.1,74.7,39.7,1,f24-4-2013-731823-eventdetails.xml
28012,Brazil,1,11,51.4,47.8,87.9,13.5,0,f24-4-2013-731823-eventdetails.xml
28013,Colombia,1,12,20.9,92.3,67.9,74.5,0,f24-4-2013-731823-eventdetails.xml
28014,Colombia,1,12,45.1,48.5,73.6,49.4,0,f24-4-2013-731823-eventdetails.xml
28015,Brazil,1,12,29.5,52.2,28.9,22.7,1,f24-4-2013-731823-eventdetails.xml
28016,Brazil,1,12,28.9,22.7,42.8,5.5,1,f24-4-2013-731823-eventdetails.xml
28017,Brazil,1,12,43.0,5.5,43.0,20.9,1,f24-4-2013-731823-eventdetails.xml
28018,Brazil,1,12,43.0,20.3,60.9,26.8,0,f24-4-2013-731823-eventdetails.xml
28019,Colombia,1,12,36.6,56.7,61.2,50.4,1,f24-4-2013-731823-eventdetails.xml
28020,Brazil,1,12,45.8,51.9,55.0,39.7,1,f24-4-2013-731823-eventdetails.xml
28021,Brazil,1,12,51.1,47.3,56.5,88.4,1,f24-4-2013-731823-eventdetails.xml
28022,Brazil,1,12,57.4,87.7,68.9,84.8,0,f24-4-2013-731823-eventdetails.xml
28023,Colombia,1,13,41.4,30.7,40.0,40.4,1,f24-4-2013-731823-eventdetails.xml
28024,Colombia,1,14,49.8,47.3,81.1,21.0,1,f24-4-2013-731823-eventdetails.xml
28025,Colombia,1,14,79.4,16.7,83.8,0.0,0,f24-4-2013-731823-eventdetails.xml
28026,Brazil,1,14,17.5,100.0,42.8,89.3,1,f24-4-2013-731823-eventdetails.xml
28027,Brazil,1,14,43.1,90.0,37.7,81.1,1,f24-4-2013-731823-eventdetails.xml
28028,Brazil,1,14,36.7,80.6,44.0,87.8,1,f24-4-2013-731823-eventdetails.xml
28029,Brazil,1,14,43.0,96.5,35.9,79.0,1,f24-4-2013-731823-eventdetails.xml
28030,Brazil,1,14,35.8,76.1,39.2,61.1,1,f24-4-2013-731823-eventdetails.xml
28031,Brazil,1,14,40.9,57.2,53.9,49.4,1,f24-4-2013-731823-eventdetails.xml
28032,Brazil,1,14,41.6,49.3,56.1,41.5,1,f24-4-2013-731823-eventdetails.xml
28033,Brazil,1,14,56.1,41.0,53.8,47.2,1,f24-4-2013-731823-eventdetails.xml
28034,Brazil,1,14,62.1,51.1,70.2,57.3,0,f24-4-2013-731823-eventdetails.xml
28035,Colombia,1,15,44.9,3.2,54.9,9.7,1,f24-4-2013-731823-eventdetails.xml
28036,Colombia,1,15,54.9,9.7,63.7,2.8,1,f24-4-2013-731823-eventdetails.xml
28037,Colombia,1,15,72.1,24.3,73.6,47.3,1,f24-4-2013-731823-eventdetails.xml
28038,Brazil,1,15,28.8,51.2,34.4,52.7,1,f24-4-2013-731823-eventdetails.xml
28039,Brazil,1,15,45.7,32.8,56.0,43.1,1,f24-4-2013-731823-eventdetails.xml
28040,Brazil,1,15,56.6,43.7,51.4,43.7,1,f24-4-2013-731823-eventdetails.xml
28041,Brazil,1,15,51.4,43.6,61.1,75.3,0,f24-4-2013-731823-eventdetails.xml
28042,Colombia,1,15,33.5,33.3,6.8,47.2,1,f24-4-2013-731823-eventdetails.xml
28043,Colombia,1,15,8.7,51.8,44.5,88.4,0,f24-4-2013-731823-eventdetails.xml
28044,Brazil,1,15,54.3,14.4,59.5,23.3,0,f24-4-2013-731823-eventdetails.xml
28045,Brazil,1,15,72.2,4.9,71.7,17.0,1,f24-4-2013-731823-eventdetails.xml
28046,Brazil,1,15,71.7,17.0,92.5,20.6,0,f24-4-2013-731823-eventdetails.xml
28047,Brazil,1,16,99.5,0.5,90.5,52.4,0,f24-4-2013-731823-eventdetails.xml
28048,Brazil,1,16,91.7,72.4,92.9,69.7,0,f24-4-2013-731823-eventdetails.xml
28049,Brazil,1,16,68.6,60.3,91.2,25.0,1,f24-4-2013-731823-eventdetails.xml
28050,Colombia,1,17,5.1,60.0,58.3,80.3,0,f24-4-2013-731823-eventdetails.xml
28051,Brazil,1,17,39.2,58.1,34.5,56.3,1,f24-4-2013-731823-eventdetails.xml
28052,Brazil,1,17,34.2,56.4,46.2,52.1,1,f24-4-2013-731823-eventdetails.xml
28053,Brazil,1,17,46.1,52.1,73.9,28.6,0,f24-4-2013-731823-eventdetails.xml
28054,Colombia,1,17,27.4,77.2,42.4,75.0,1,f24-4-2013-731823-eventdetails.xml
28055,Colombia,1,17,42.9,75.9,38.1,91.2,1,f24-4-2013-731823-eventdetails.xml
28056,Colombia,1,17,38.1,91.7,40.6,79.0,1,f24-4-2013-731823-eventdetails.xml
28057,Colombia,1,17,40.6,79.0,30.0,83.9,1,f24-4-2013-731823-eventdetails.xml
28058,Colombia,1,17,32.0,90.0,68.1,94.7,0,f24-4-2013-731823-eventdetails.xml
28059,Brazil,1,17,27.7,4.9,66.7,0.0,0,f24-4-2013-731823-eventdetails.xml
28060,Colombia,1,18,59.0,100.0,73.8,91.4,1,f24-4-2013-731823-eventdetails.xml
28061,Brazil,1,18,27.3,14.4,74.5,29.5,0,f24-4-2013-731823-eventdetails.xml
28062,Brazil,1,18,72.2,31.6,74.1,49.7,0,f24-4-2013-731823-eventdetails.xml
28063,Colombia,1,18,26.1,54.9,43.0,69.6,0,f24-4-2013-731823-eventdetails.xml
28064,Brazil,1,18,57.5,32.8,72.5,33.3,1,f24-4-2013-731823-eventdetails.xml
28065,Brazil,1,18,73.2,33.6,65.1,40.3,1,f24-4-2013-731823-eventdetails.xml
28066,Brazil,1,19,65.5,41.3,66.5,72.7,1,f24-4-2013-731823-eventdetails.xml
28067,Brazil,1,19,72.5,69.4,80.7,76.0,1,f24-4-2013-731823-eventdetails.xml
28068,Brazil,1,19,80.7,76.0,88.8,62.1,1,f24-4-2013-731823-eventdetails.xml
28069,Colombia,1,19,13.6,46.0,31.9,7.7,0,f24-4-2013-731823-eventdetails.xml
28070,Brazil,1,19,99.6,99.6,96.4,54.3,0,f24-4-2013-731823-eventdetails.xml
28071,Colombia,1,19,26.7,24.3,46.1,34.0,1,f24-4-2013-731823-eventdetails.xml
28072,Colombia,1,19,46.1,34.0,46.3,34.9,0,f24-4-2013-731823-eventdetails.xml
28073,Colombia,1,20,55.4,100.0,88.8,94.8,0,f24-4-2013-731823-eventdetails.xml
28074,Colombia,1,20,97.6,93.5,90.9,60.6,0,f24-4-2013-731823-eventdetails.xml
28075,Colombia,1,20,78.2,100.0,88.1,82.4,1,f24-4-2013-731823-eventdetails.xml
28076,Colombia,1,20,87.2,82.4,87.1,80.3,0,f24-4-2013-731823-eventdetails.xml
28077,Brazil,1,20,29.2,96.8,36.5,96.8,0,f24-4-2013-731823-eventdetails.xml
28078,Colombia,1,20,70.2,6.4,74.8,16.4,1,f24-4-2013-731823-eventdetails.xml
28079,Colombia,1,20,74.8,16.4,82.8,5.0,1,f24-4-2013-731823-eventdetails.xml
28080,Brazil,1,21,5.3,60.3,57.1,61.8,1,f24-4-2013-731823-eventdetails.xml
28081,Brazil,1,21,57.2,61.5,46.3,57.5,1,f24-4-2013-731823-eventdetails.xml
28082,Brazil,1,21,46.3,54.9,67.5,9.5,1,f24-4-2013-731823-eventdetails.xml
28083,Brazil,1,21,67.2,9.5,73.8,24.8,1,f24-4-2013-731823-eventdetails.xml
28084,Brazil,1,21,74.4,26.4,63.3,21.5,1,f24-4-2013-731823-eventdetails.xml
28085,Brazil,1,21,65.7,23.6,66.7,39.5,1,f24-4-2013-731823-eventdetails.xml
28086,Brazil,1,21,69.5,44.9,69.8,57.8,1,f24-4-2013-731823-eventdetails.xml
28087,Colombia,1,21,73.5,54.6,80.5,33.3,1,f24-4-2013-731823-eventdetails.xml
28088,Colombia,1,21,80.5,33.0,83.2,38.5,0,f24-4-2013-731823-eventdetails.xml
28089,Brazil,1,21,37.6,95.3,64.6,95.4,1,f24-4-2013-731823-eventdetails.xml
28090,Brazil,1,21,68.8,53.4,89.9,40.0,0,f24-4-2013-731823-eventdetails.xml
28091,Colombia,1,22,15.8,63.0,36.4,67.0,1,f24-4-2013-731823-eventdetails.xml
28092,Colombia,1,22,38.2,63.3,43.8,52.8,1,f24-4-2013-731823-eventdetails.xml
28093,Colombia,1,22,44.6,50.3,52.5,15.2,1,f24-4-2013-731823-eventdetails.xml
28094,Colombia,1,22,38.7,5.9,15.3,33.0,1,f24-4-2013-731823-eventdetails.xml
28095,Colombia,1,22,15.3,33.0,28.1,66.4,1,f24-4-2013-731823-eventdetails.xml
28096,Colombia,1,22,30.0,65.4,38.7,48.8,1,f24-4-2013-731823-eventdetails.xml
28097,Colombia,1,22,38.8,47.2,49.0,38.2,1,f24-4-2013-731823-eventdetails.xml
28098,Colombia,1,22,54.9,40.4,63.0,79.6,0,f24-4-2013-731823-eventdetails.xml
28099,Brazil,1,22,34.5,29.4,34.0,46.6,1,f24-4-2013-731823-eventdetails.xml
28100,Brazil,1,22,33.9,45.2,33.4,32.5,1,f24-4-2013-731823-eventdetails.xml
28101,Brazil,1,22,34.1,32.5,23.3,39.4,1,f24-4-2013-731823-eventdetails.xml
